listing_id,lat,lon,city_center,city_center_lat,city_center_lon,haversine_km,travel_time_min
3121992524,50.123589,14.482745,10,50.088,14.4208,5.93,15.1
465638220,50.058281,14.410919,10,50.088,14.4208,3.38,8.8
2562995020,50.089509,14.349184,10,50.088,14.4208,5.11,12.8
2660512588,50.102591,14.57009,11,50.0406,14.5567,6.96,19.8
3086881612,50.1201,14.4767,10,50.088,14.4208,5.35,13.4
656831052,50.016388,14.403595,10,50.088,14.4208,8.06,16.3
244568908,50.070064,14.486929,10,50.088,14.4208,5.12,14.8
203556172,50.01559,14.583443,11,50.0406,14.5567,3.37,8.2
2684302156,50.070006,14.381292,10,50.088,14.4208,3.46,11.2
2395018060,50.03278,14.540366,11,50.0406,14.5567,1.45,4.2
1777611596,50.092576,14.432178,10,50.088,14.4208,0.96,4.6
3073798732,50.016388,14.403595,10,50.088,14.4208,8.06,16.3
2093216588,50.09143,14.29892,10,50.088,14.4208,8.7,18.7
340210508,50.071546,14.686194,11,50.0406,14.5567,9.86,21.3
1689109324,50.099493,14.471977,10,50.088,14.4208,3.87,8.9
3770032972,50.068415,14.39846,10,50.088,14.4208,2.7,9.6
3287880524,50.023747,14.51224,11,50.0406,14.5567,3.69,8.5
3764593484,50.077437,14.446093,10,50.088,14.4208,2.15,9.2
3792954188,50.016342,14.403686,10,50.088,14.4208,8.06,16.2
141603660,50.058624,14.494488,11,50.0406,14.5567,4.87,11.0
338805580,50.022022,14.524657,11,50.0406,14.5567,3.08,10.3
447079244,50.105227,14.395009,10,50.088,14.4208,2.66,8.8
4115665740,50.053864,14.400038,10,50.088,14.4208,4.07,14.1
585286476,50.053101,14.50719,11,50.0406,14.5567,3.8,8.6
3598955084,50.033822,14.502566,11,50.0406,14.5567,3.94,8.6
3948118860,50.014718,14.584082,11,50.0406,14.5567,3.48,8.4
4283577164,50.046768,14.309717,10,50.088,14.4208,9.16,21.8
2233819724,50.035396,14.501218,11,50.0406,14.5567,4.0,8.8
2785985356,50.053101,14.50719,11,50.0406,14.5567,3.8,8.6
1122771788,50.104338,14.485522,10,50.088,14.4208,4.96,10.8
1193993036,50.082943,14.443889,10,50.088,14.4208,1.74,7.3
374022988,50.061577,14.451327,10,50.088,14.4208,3.66,11.4
752948044,50.128458,14.484084,10,50.088,14.4208,6.37,13.7
3656258380,50.08399,14.309819,10,50.088,14.4208,7.93,18.2
694408012,50.086134,14.451812,10,50.088,14.4208,2.22,8.3
2623787852,50.086134,14.451812,10,50.088,14.4208,2.22,8.3
4096463692,50.086134,14.451812,10,50.088,14.4208,2.22,8.3
3635790668,50.030146,14.407602,10,50.088,14.4208,6.5,13.5
2240136012,50.028401,14.406623,10,50.088,14.4208,6.7,14.1
3571520332,50.026555,14.452324,10,50.088,14.4208,7.19,17.2
3735298892,50.028401,14.406623,10,50.088,14.4208,6.7,14.1
931373900,50.076362,14.430333,10,50.088,14.4208,1.46,7.2
2992382796,50.025876,14.4555,10,50.088,14.4208,7.34,17.9
3841053516,50.047163,14.301941,10,50.088,14.4208,9.62,22.4
302330700,49.951338,14.376738,10,50.088,14.4208,15.52,23.7
1746080588,50.110275,14.558867,11,50.0406,14.5567,7.75,19.0
2478379852,50.106364,14.564437,11,50.0406,14.5567,7.33,18.2
1716065100,50.069197,14.343894,10,50.088,14.4208,5.87,15.8
14230348,49.969568,14.388982,10,50.088,14.4208,13.36,21.2
2913080140,50.092728,14.431449,10,50.088,14.4208,0.92,4.4
1800213324,50.100867,14.418989,10,50.088,14.4208,1.44,4.9
2396959564,50.110141,14.475916,10,50.088,14.4208,4.64,11.5
2265518924,50.067998,14.392498,10,50.088,14.4208,3.0,11.1
3650691916,50.056222,14.485543,11,50.0406,14.5567,5.37,11.6
438051660,50.059573,14.447491,10,50.088,14.4208,3.69,10.7
4170724172,50.105818,14.455196,10,50.088,14.4208,3.15,8.2
2205950796,50.085079,14.48646,10,50.088,14.4208,4.7,12.7
3311936332,50.056222,14.485543,11,50.0406,14.5567,5.37,11.6
2132546380,50.138831,14.436047,10,50.088,14.4208,5.76,16.9
4170785612,50.056222,14.485543,11,50.0406,14.5567,5.37,11.6
1136530252,50.100309,14.398079,10,50.088,14.4208,2.12,8.7
2068333900,50.114339,14.507672,10,50.088,14.4208,6.85,14.0
3705856844,50.038764,14.428529,10,50.088,14.4208,5.5,14.8
3820884812,50.100309,14.398079,10,50.088,14.4208,2.12,8.7
207086412,50.141985,14.509683,10,50.088,14.4208,8.73,17.0
4184609356,50.088621,14.427597,10,50.088,14.4208,0.49,3.5
2190488396,50.066427,14.505765,11,50.0406,14.5567,4.63,10.9
1141969740,50.066221,14.4627,10,50.088,14.4208,3.85,12.2
3120632652,49.961224,14.38249,10,50.088,14.4208,14.36,22.2
2992550732,50.106639,14.452583,10,50.088,14.4208,3.07,8.4
1257272396,50.071791,14.455273,10,50.088,14.4208,3.05,10.7
3042636620,50.083472,14.446897,10,50.088,14.4208,1.93,7.9
2508854092,50.042972,14.320847,10,50.088,14.4208,8.72,20.5
1729356620,50.052644,14.487248,11,50.0406,14.5567,5.14,11.2
4060156748,50.06997,14.469748,10,50.088,14.4208,4.03,12.7
2122748748,50.10162,14.430485,10,50.088,14.4208,1.66,5.8
1716527948,50.056092,14.409175,10,50.088,14.4208,3.64,9.6
675685196,50.090398,14.421758,10,50.088,14.4208,0.28,1.2
1563632460,50.071791,14.455273,10,50.088,14.4208,3.05,10.7
1679147852,50.035043,14.384542,10,50.088,14.4208,6.43,14.7
4193395532,50.056092,14.409175,10,50.088,14.4208,3.64,9.6
297124684,50.056092,14.409175,10,50.088,14.4208,3.64,9.6
1153946444,50.074558,14.397552,10,50.088,14.4208,2.23,8.4
1698743116,50.056092,14.409175,10,50.088,14.4208,3.64,9.6
855364428,50.130577,14.549412,11,50.0406,14.5567,10.02,21.2
690701644,50.052644,14.487248,11,50.0406,14.5567,5.14,11.2
943309644,50.067495,14.368819,10,50.088,14.4208,4.35,13.1
1550226252,50.136664,14.504957,10,50.088,14.4208,8.08,16.1
81929036,50.094226,14.499879,10,50.088,14.4208,5.68,13.0
498279244,50.07033,14.487604,10,50.088,14.4208,5.16,14.3
536941388,50.09984,14.426361,10,50.088,14.4208,1.38,6.0
4264813388,50.103006,14.454982,10,50.088,14.4208,2.95,8.3
457904972,50.09006,14.35446,10,50.088,14.4208,4.74,12.6
4278465356,50.06075,14.497425,11,50.0406,14.5567,4.79,11.7
3590394700,50.105912,14.52226,10,50.088,14.4208,7.51,15.6
2581779276,50.078741,14.446055,10,50.088,14.4208,2.08,8.8
3449525068,50.070676,14.458702,10,50.088,14.4208,3.32,11.3
1932596044,50.065889,14.552574,11,50.0406,14.5567,2.83,8.2
1440532300,50.105335,14.472752,10,50.088,14.4208,4.18,10.0
2703569740,50.055293,14.379691,10,50.088,14.4208,4.67,13.0
639505228,50.115823,14.469844,10,50.088,14.4208,4.67,11.6
4207092556,50.011102,14.452628,11,50.0406,14.5567,8.13,18.9
3226211148,50.126996,14.433252,10,50.088,14.4208,4.43,15.4
4029666124,50.062433,14.449854,10,50.088,14.4208,3.52,10.5
2598699596,50.102593,14.454424,10,50.088,14.4208,2.9,8.0
2182251340,50.075749,14.445976,10,50.088,14.4208,2.25,9.2
1766921036,50.086534,14.344434,10,50.088,14.4208,5.45,13.7
3678806860,50.030718,14.598661,11,50.0406,14.5567,3.19,7.5
1063879500,50.156978,14.542819,10,50.088,14.4208,11.6,20.7
1086370636,50.069856,14.37254,10,50.088,14.4208,3.99,11.7
3300963148,50.069856,14.37254,10,50.088,14.4208,3.99,11.7
1713554252,50.011028,14.400206,10,50.088,14.4208,8.68,18.0
3216388940,50.07879,14.454155,10,50.088,14.4208,2.59,9.4
1023001420,50.101298,14.446769,10,50.088,14.4208,2.37,7.0
2573386572,50.011028,14.400206,10,50.088,14.4208,8.68,18.0
4264383052,50.096132,14.353232,10,50.088,14.4208,4.9,13.1
3563426636,50.099757,14.672462,11,50.0406,14.5567,10.56,24.5
4247360332,49.973511,14.387827,10,50.088,14.4208,12.95,22.0
1114997580,50.052127,14.533685,11,50.0406,14.5567,2.08,5.5
1551205196,50.052127,14.533685,11,50.0406,14.5567,2.08,5.5
460710732,50.063886,14.409646,10,50.088,14.4208,2.8,8.7
1052582732,50.037861,14.38655,10,50.088,14.4208,6.09,16.0
1034867532,50.054023,14.41956,10,50.088,14.4208,3.78,10.4
1736893260,50.092075,14.434117,10,50.088,14.4208,1.05,5.7
2232759116,50.084447,14.414275,10,50.088,14.4208,0.61,3.4
2051085132,50.055932,14.492166,11,50.0406,14.5567,4.91,11.3
4157748044,50.106644,14.570863,11,50.0406,14.5567,7.41,19.4
2579309388,50.037861,14.38655,10,50.088,14.4208,6.09,16.0
1534600012,50.075749,14.445976,10,50.088,14.4208,2.25,9.2
1714168652,50.106958,14.510207,10,50.088,14.4208,6.72,16.2
2244404044,50.076667,14.416531,10,50.088,14.4208,1.3,5.7
1570820940,50.167776,14.476666,10,50.088,14.4208,9.72,19.1
2024129356,50.055584,14.45027,10,50.088,14.4208,4.17,12.9
1027674956,50.035818,14.38046,10,50.088,14.4208,6.48,15.4
604169036,50.092822,14.493075,10,50.088,14.4208,5.18,13.8
3341230924,49.989969,14.409997,10,50.088,14.4208,10.93,20.6
2365244236,50.104384,14.488367,10,50.088,14.4208,5.15,11.4
3239232332,50.105812,14.408055,10,50.088,14.4208,2.18,7.1
2049057612,50.132591,14.411197,10,50.088,14.4208,5.01,17.4
4132143692,50.023559,14.487727,11,50.0406,14.5567,5.28,11.4
546227020,50.139809,14.447377,10,50.088,14.4208,6.06,15.9
1303941964,50.033139,14.539622,11,50.0406,14.5567,1.48,4.0
2127442764,50.092151,14.509393,10,50.088,14.4208,6.34,14.3
785265484,50.092151,14.509393,10,50.088,14.4208,6.34,14.3
795939660,50.035683,14.385472,10,50.088,14.4208,6.34,14.4
854598476,50.071247,14.406638,10,50.088,14.4208,2.12,7.7
2931630924,50.037861,14.38655,10,50.088,14.4208,6.09,16.0
698028876,50.077258,14.462131,10,50.088,14.4208,3.18,10.3
3921486668,50.037861,14.38655,10,50.088,14.4208,6.09,16.0
1123017548,50.087453,14.398458,10,50.088,14.4208,1.6,6.6
112931660,50.089357,14.494422,10,50.088,14.4208,5.25,13.6
1716003660,50.075749,14.445976,10,50.088,14.4208,2.25,9.2
2712802124,50.057993,14.46829,10,50.088,14.4208,4.76,14.1
141169484,50.093336,14.494611,10,50.088,14.4208,5.3,13.2
91824972,50.078573,14.457212,10,50.088,14.4208,2.8,10.0
2884875084,50.091058,14.42034,10,50.088,14.4208,0.34,1.6
346104652,50.043276,14.451707,10,50.088,14.4208,5.44,13.6
219317068,50.075749,14.445976,10,50.088,14.4208,2.25,9.2
2185507660,50.101933,14.448287,10,50.088,14.4208,2.5,7.1
2507678540,50.06318,14.447902,10,50.088,14.4208,3.37,10.6
2562405196,50.082567,14.449339,10,50.088,14.4208,2.12,8.5
2926625612,50.072403,14.410302,10,50.088,14.4208,1.89,6.4
3214611276,50.080843,14.446329,10,50.088,14.4208,1.99,7.8
4109992780,50.071542,14.455364,10,50.088,14.4208,3.07,10.8
3313050444,50.036406,14.383369,10,50.088,14.4208,6.33,15.6
3466666828,50.132239,14.408373,10,50.088,14.4208,5.0,18.2
3420582732,50.121887,14.470431,10,50.088,14.4208,5.17,12.6
3601933132,50.079691,14.492359,10,50.088,14.4208,5.19,13.9
4245848908,50.075749,14.445976,10,50.088,14.4208,2.25,9.2
2921579340,50.121887,14.470431,10,50.088,14.4208,5.17,12.6
215032652,50.086276,14.363975,10,50.088,14.4208,4.06,11.0
3663795020,50.0845,14.48548,10,50.088,14.4208,4.63,12.9
3616093004,50.086501,14.451262,10,50.088,14.4208,2.18,8.7
3475706700,50.056282,14.441608,10,50.088,14.4208,3.83,11.9
1665188684,50.035043,14.384542,10,50.088,14.4208,6.43,14.7
2387809100,50.092616,14.329073,10,50.088,14.4208,6.56,15.0
595465036,50.07129,14.406946,10,50.088,14.4208,2.1,7.7
1813713740,50.020659,14.46685,11,50.0406,14.5567,6.79,17.0
3117093708,50.024568,14.426362,10,50.088,14.4208,7.06,15.8
3138687820,50.078858,14.419405,10,50.088,14.4208,1.02,5.9
852681548,50.090455,14.485271,10,50.088,14.4208,4.61,13.3
2402321228,50.126878,14.433248,10,50.088,14.4208,4.41,15.4
4139004748,50.010504,14.449656,11,50.0406,14.5567,8.35,19.3
798667596,50.068703,14.46275,10,50.088,14.4208,3.68,11.8
1055322956,50.072346,14.406869,10,50.088,14.4208,2.0,7.2
3072185164,50.031737,14.506943,11,50.0406,14.5567,3.69,8.2
102617932,50.031737,14.506943,11,50.0406,14.5567,3.69,8.2
386655052,50.031737,14.506943,11,50.0406,14.5567,3.69,8.2
2568393548,50.031737,14.506943,11,50.0406,14.5567,3.69,8.2
2783875916,50.070779,14.457933,10,50.088,14.4208,3.27,12.1
1858913100,50.084704,14.445882,10,50.088,14.4208,1.83,7.9
239780684,50.046637,14.520386,11,50.0406,14.5567,2.68,10.2
4100002636,50.041775,14.323954,10,50.088,14.4208,8.61,20.6
87696204,50.088622,14.416864,10,50.088,14.4208,0.29,2.4
2928808780,50.121566,14.493975,10,50.088,14.4208,6.42,15.2
1938953036,50.060864,14.451065,10,50.088,14.4208,3.71,11.2
1569854284,50.04706,14.302664,10,50.088,14.4208,9.58,22.2
13505356,50.067327,14.409508,10,50.088,14.4208,2.44,8.0
4001813324,50.08617,14.460848,10,50.088,14.4208,2.86,10.2
511841100,50.100867,14.418989,10,50.088,14.4208,1.44,4.9
631255884,50.122372,14.48204,10,50.088,14.4208,5.8,15.3
1676292940,50.07702,14.44095,10,50.088,14.4208,1.89,8.3
1771278924,50.114339,14.507672,10,50.088,14.4208,6.85,14.0
524993356,50.05288,14.513208,11,50.0406,14.5567,3.39,8.6
276345676,50.112217,14.475708,10,50.088,14.4208,4.75,10.9
1115820876,50.076837,14.469539,10,50.088,14.4208,3.69,11.9
3422360396,50.133505,14.486994,10,50.088,14.4208,6.92,15.9
443069260,50.112217,14.475708,10,50.088,14.4208,4.75,10.9
2062562124,50.112896,14.515145,10,50.088,14.4208,7.28,15.1
3530036044,50.055932,14.492166,11,50.0406,14.5567,4.91,11.3
2638049868,50.060591,14.434184,10,50.088,14.4208,3.19,10.9
125449036,50.045222,14.517833,11,50.0406,14.5567,2.82,10.0
3958125388,50.064042,14.445528,10,50.088,14.4208,3.2,10.1
4116255564,50.091833,14.444716,10,50.088,14.4208,1.76,6.5
2001150796,50.047973,14.467894,10,50.088,14.4208,5.58,15.5
1957148492,50.031305,14.314351,10,50.088,14.4208,9.87,21.8
113582924,50.010326,14.468375,11,50.0406,14.5567,7.15,15.5
4214960972,50.08174,14.430138,10,50.088,14.4208,0.96,7.6
2059215692,50.05411,14.508178,11,50.0406,14.5567,3.78,8.9
860959564,50.085079,14.48646,10,50.088,14.4208,4.7,12.7
1130279756,50.135323,14.38136,10,50.088,14.4208,5.97,14.7
220402508,50.067231,14.554245,11,50.0406,14.5567,2.97,9.1
1601164108,50.03996,14.582591,11,50.0406,14.5567,1.85,6.1
1666257740,50.086278,14.374229,10,50.088,14.4208,3.33,9.8
372187980,50.044184,14.459788,10,50.088,14.4208,5.61,16.1
3861324620,50.077839,14.506517,11,50.0406,14.5567,5.48,12.6
1849090892,50.101028,14.409209,10,50.088,14.4208,1.67,8.3
721429324,50.087196,14.453859,10,50.088,14.4208,2.36,7.8
1370624844,50.090478,14.34753,10,50.088,14.4208,5.23,13.8
1318314828,50.08602,14.453527,10,50.088,14.4208,2.35,7.9
1080939340,50.012824,14.418575,10,50.088,14.4208,8.36,18.3
353248076,50.080628,14.496477,10,50.088,14.4208,5.46,15.2
2980189004,50.099025,14.392385,10,50.088,14.4208,2.37,8.0
3047658316,50.102989,14.501803,10,50.088,14.4208,6.01,12.8
591733580,50.116248,14.469343,10,50.088,14.4208,4.67,11.6
1816802124,50.058828,14.558603,11,50.0406,14.5567,2.03,6.2
2206749260,50.11043,14.447071,10,50.088,14.4208,3.12,8.7
196461388,50.126375,14.458979,10,50.088,14.4208,5.06,13.8
2837324620,50.000201,14.406567,10,50.088,14.4208,9.82,18.6
220320588,50.078243,14.391166,10,50.088,14.4208,2.38,11.2
3847951180,50.091058,14.42034,10,50.088,14.4208,0.34,1.6
3933430348,50.109641,14.514264,10,50.088,14.4208,7.09,14.4
3985511244,50.094226,14.499879,10,50.088,14.4208,5.68,13.0
4191294284,50.03272,14.589287,11,50.0406,14.5567,2.49,6.1
677102412,50.064445,14.375136,10,50.088,14.4208,4.18,14.9
3458122572,50.130577,14.549412,11,50.0406,14.5567,10.02,21.2
3335656268,49.998183,14.408208,10,50.088,14.4208,10.03,19.2
3555595084,50.107838,14.474707,10,50.088,14.4208,4.43,10.6
399643468,50.008543,14.429621,10,50.088,14.4208,8.86,21.9
1042203468,50.130577,14.549412,11,50.0406,14.5567,10.02,21.2
3041907532,50.086683,14.51375,11,50.0406,14.5567,5.97,13.5
1414517580,50.086683,14.51375,11,50.0406,14.5567,5.97,13.5
3854971724,50.061158,14.326995,10,50.088,14.4208,7.33,19.3
1817551692,50.087349,14.401758,10,50.088,14.4208,1.36,5.3
1354089292,50.056092,14.409175,10,50.088,14.4208,3.64,9.6
2629157708,50.056092,14.409175,10,50.088,14.4208,3.64,9.6
3986694988,50.056092,14.409175,10,50.088,14.4208,3.64,9.6
2401379148,50.125977,14.530535,10,50.088,14.4208,8.89,18.1
3936207692,50.042298,14.306854,10,50.088,14.4208,9.59,21.9
1123472204,50.115748,14.468445,10,50.088,14.4208,4.59,11.9
1135985484,50.056092,14.409175,10,50.088,14.4208,3.64,9.6
509117260,50.07226,14.480817,10,50.088,14.4208,4.63,13.2
1823887948,50.042298,14.306854,10,50.088,14.4208,9.59,21.9
802714188,50.125977,14.530535,10,50.088,14.4208,8.89,18.1
286729036,50.084444,14.452557,10,50.088,14.4208,2.3,8.4
3371819852,50.041111,14.323905,10,50.088,14.4208,8.66,19.9
971801420,50.067548,14.554192,11,50.0406,14.5567,3.0,9.0
1404404556,50.021644,14.516543,11,50.0406,14.5567,3.56,8.7
1621312076,50.046534,14.309213,10,50.088,14.4208,9.2,21.8
1430709068,50.140384,14.519495,10,50.088,14.4208,9.14,17.6
3471971148,50.111629,14.520871,10,50.088,14.4208,7.61,14.8
1569534796,50.077102,14.470998,10,50.088,14.4208,3.78,12.0
2091791180,50.070062,14.381953,10,50.088,14.4208,3.42,11.3
3415225164,50.070062,14.381953,10,50.088,14.4208,3.42,11.3
3479540300,50.064989,14.369,10,50.088,14.4208,4.5,14.3
1357972044,50.110931,14.519488,10,50.088,14.4208,7.49,14.4
1513435980,50.070062,14.381953,10,50.088,14.4208,3.42,11.3
2090386252,50.110931,14.519488,10,50.088,14.4208,7.49,14.4
1139938124,50.064989,14.369,10,50.088,14.4208,4.5,14.3
2533274444,50.064042,14.445528,10,50.088,14.4208,3.2,10.1
4145242700,50.105227,14.395009,10,50.088,14.4208,2.66,8.8
2408366924,50.012892,14.434709,10,50.088,14.4208,8.41,20.2
518132556,50.113625,14.466241,10,50.088,14.4208,4.32,12.6
2061955916,50.078913,14.506292,11,50.0406,14.5567,5.58,12.9
2749502284,50.108701,14.621275,11,50.0406,14.5567,8.86,20.0
3658617676,50.042965,14.443448,10,50.088,14.4208,5.26,14.3
1188311884,50.073803,14.409008,10,50.088,14.4208,1.79,6.5
722592588,50.142716,14.575193,11,50.0406,14.5567,11.43,24.9
1309807436,50.071194,14.406509,10,50.088,14.4208,2.13,7.7
2483954252,50.090406,14.440993,10,50.088,14.4208,1.47,5.7
3810099788,50.078061,14.416063,10,50.088,14.4208,1.16,6.4
2752762444,50.08006,14.447246,10,50.088,14.4208,2.08,7.9
2229588556,50.075309,14.405655,10,50.088,14.4208,1.78,7.4
2762760780,50.089996,14.471378,10,50.088,14.4208,3.62,10.3
885044044,50.069856,14.37254,10,50.088,14.4208,3.99,11.7
237851212,50.096132,14.353232,10,50.088,14.4208,4.9,13.1
345334348,50.082406,14.431508,10,50.088,14.4208,0.99,7.3
1537565260,50.056686,14.401353,10,50.088,14.4208,3.75,13.1
864776780,50.016387,14.403595,10,50.088,14.4208,8.06,16.3
2221433420,50.086664,14.446578,10,50.088,14.4208,1.85,7.0
3180032588,50.016387,14.403595,10,50.088,14.4208,8.06,16.3
183747404,50.071073,14.43092,10,50.088,14.4208,2.02,8.1
265028172,50.075456,14.438059,10,50.088,14.4208,1.86,8.7
3870298956,50.080471,14.485806,10,50.088,14.4208,4.71,12.8
2260755020,50.090915,14.453395,10,50.088,14.4208,2.35,7.8
2174485068,50.103626,14.436159,10,50.088,14.4208,2.05,6.0
2867417676,50.08382,14.418245,10,50.088,14.4208,0.5,4.9
2586669644,50.055584,14.45027,10,50.088,14.4208,4.17,12.9
1583395660,50.069856,14.37254,10,50.088,14.4208,3.99,11.7
2948022860,50.090546,14.417773,10,50.088,14.4208,0.36,1.1
1834893900,50.055602,14.491637,11,50.0406,14.5567,4.94,11.4
3192501068,50.057434,14.372642,10,50.088,14.4208,4.83,12.7
3729371980,50.082406,14.431508,10,50.088,14.4208,0.99,7.3
3665146700,50.086042,14.43134,10,50.088,14.4208,0.78,7.2
304714572,49.973511,14.387827,10,50.088,14.4208,12.95,22.0
1597539148,50.087772,14.415772,10,50.088,14.4208,0.36,2.4
2135659340,50.089643,14.421705,10,50.088,14.4208,0.19,1.2
2039714636,50.055372,14.39735,10,50.088,14.4208,4.0,14.0
2974257996,50.078733,14.416105,10,50.088,14.4208,1.08,6.2
2905183052,49.973511,14.387827,10,50.088,14.4208,12.95,22.0
2229896012,50.096132,14.353232,10,50.088,14.4208,4.9,13.1
467374924,50.075309,14.405655,10,50.088,14.4208,1.78,7.4
492995404,50.092495,14.385466,10,50.088,14.4208,2.57,8.2
559543116,50.082752,14.380146,10,50.088,14.4208,2.96,10.2
3106898764,50.004636,14.416499,10,50.088,14.4208,9.27,19.6
3848639308,50.099757,14.672462,11,50.0406,14.5567,10.56,24.5
2473300812,50.001595,14.354712,10,50.088,14.4208,10.7,23.2
1939182412,50.09874,14.424777,10,50.088,14.4208,1.23,5.6
2989265740,50.082219,14.414633,10,50.088,14.4208,0.78,4.2
340099916,50.076345,14.416393,10,50.088,14.4208,1.33,5.6
2694157132,50.09874,14.424777,10,50.088,14.4208,1.23,5.6
965997388,50.093564,14.455378,10,50.088,14.4208,2.54,7.2
1920303948,50.052127,14.533685,11,50.0406,14.5567,2.08,5.5
2364142412,50.099119,14.403586,10,50.088,14.4208,1.74,7.1
3628000076,50.090607,14.419651,10,50.088,14.4208,0.3,1.3
2989220684,50.091093,14.422104,10,50.088,14.4208,0.36,2.4
3539788620,50.089643,14.421705,10,50.088,14.4208,0.19,1.2
3996513100,50.071774,14.441296,10,50.088,14.4208,2.32,10.2
1390248780,50.090487,14.421713,10,50.088,14.4208,0.28,1.2
4058571596,50.086835,14.445433,10,50.088,14.4208,1.76,6.9
3952538444,50.07284,14.436709,10,50.088,14.4208,2.03,9.8
85320524,49.980566,14.348023,10,50.088,14.4208,13.03,23.0
4219597644,50.100108,14.380122,10,50.088,14.4208,3.2,9.9
625337164,50.063886,14.409646,10,50.088,14.4208,2.8,8.7
961340236,50.077503,14.462398,10,50.088,14.4208,3.19,10.3
1103160140,50.083213,14.451987,10,50.088,14.4208,2.29,9.2
806544204,50.063886,14.409646,10,50.088,14.4208,2.8,8.7
1804002124,50.079613,14.414741,10,50.088,14.4208,1.03,5.0
1590158156,50.077623,14.427632,10,50.088,14.4208,1.25,6.7
2110186316,50.071453,14.408455,10,50.088,14.4208,2.04,7.3
1958798156,50.045702,14.452881,10,50.088,14.4208,5.23,14.2
2046223180,50.076667,14.416531,10,50.088,14.4208,1.3,5.7
2126963532,50.071453,14.408455,10,50.088,14.4208,2.04,7.3
2249646924,50.083071,14.4435,10,50.088,14.4208,1.71,7.3
2464277324,50.078398,14.441546,10,50.088,14.4208,1.83,9.5
2599871308,50.077055,14.416684,10,50.088,14.4208,1.25,5.3
97571660,50.140385,14.547311,10,50.088,14.4208,10.74,22.0
3397837644,50.063886,14.409646,10,50.088,14.4208,2.8,8.7
3132220236,50.109335,14.400105,10,50.088,14.4208,2.79,8.6
479515468,50.073442,14.446843,10,50.088,14.4208,2.46,10.6
840483660,50.089996,14.471378,10,50.088,14.4208,3.62,10.3
1817367372,50.108527,14.395644,10,50.088,14.4208,2.9,8.8
2243875660,50.054023,14.41956,10,50.088,14.4208,3.78,10.4
3011433292,50.09874,14.424777,10,50.088,14.4208,1.23,5.6
3581858636,50.101259,14.418521,10,50.088,14.4208,1.48,11.5
2422195020,50.072545,14.396042,10,50.088,14.4208,2.46,10.3
3378832204,50.088365,14.425948,10,50.088,14.4208,0.37,2.8
3162428236,50.09874,14.424777,10,50.088,14.4208,1.23,5.6
2719531852,50.063583,14.321944,10,50.088,14.4208,7.56,18.2
2521248588,50.076168,14.42813,10,50.088,14.4208,1.42,6.8
90977100,50.057454,14.447959,10,50.088,14.4208,3.91,13.0
110347084,50.088145,14.463867,10,50.088,14.4208,3.07,10.4
141374284,50.104371,14.510856,10,50.088,14.4208,6.68,14.2
412992332,50.090019,14.427136,10,50.088,14.4208,0.5,2.7
496943948,50.098935,14.401722,10,50.088,14.4208,1.83,7.4
353710924,50.084447,14.414275,10,50.088,14.4208,0.61,3.4
864928588,50.081468,14.374428,10,50.088,14.4208,3.39,11.0
2003055436,50.106384,14.455147,10,50.088,14.4208,3.19,8.4
2998125388,50.090346,14.424859,10,50.088,14.4208,0.39,2.0
3243717452,50.089829,14.418247,10,50.088,14.4208,0.27,3.2
3227919180,50.101795,14.425921,10,50.088,14.4208,1.58,5.8
1231885132,50.079971,14.407142,10,50.088,14.4208,1.32,6.7
3323274060,50.072877,14.4425,10,50.088,14.4208,2.29,9.0
888804172,50.063886,14.409646,10,50.088,14.4208,2.8,8.7
1710887756,50.069501,14.409126,10,50.088,14.4208,2.22,8.4
2534482764,50.101795,14.425921,10,50.088,14.4208,1.58,5.8
2948731724,50.089929,14.444713,10,50.088,14.4208,1.72,6.8
3159040844,50.076007,14.393439,10,50.088,14.4208,2.36,10.8
3485602636,50.089929,14.444713,10,50.088,14.4208,1.72,6.8
3477807948,50.071441,14.438137,10,50.088,14.4208,2.22,9.6
3106874188,50.089006,14.481218,10,50.088,14.4208,4.31,13.9
3981124428,50.106285,14.468184,10,50.088,14.4208,3.94,10.4
2965971788,50.067869,14.339086,10,50.088,14.4208,6.25,15.7
1169167180,50.072299,14.437644,10,50.088,14.4208,2.12,9.8
3420611916,50.079382,14.48409,10,50.088,14.4208,4.62,12.5
4281144140,49.968777,14.394234,10,50.088,14.4208,13.39,21.3
2938966860,49.968777,14.394234,10,50.088,14.4208,13.39,21.3
2968523596,50.132185,14.549597,11,50.0406,14.5567,10.2,21.8
308249420,50.046362,14.310556,10,50.088,14.4208,9.13,21.9
4267672396,50.046362,14.310556,10,50.088,14.4208,9.13,21.9
2170520396,50.046362,14.310556,10,50.088,14.4208,9.13,21.9
1685029708,50.046362,14.310556,10,50.088,14.4208,9.13,21.9
2067301196,50.046362,14.310556,10,50.088,14.4208,9.13,21.9
3801645900,50.046362,14.310556,10,50.088,14.4208,9.13,21.9
473465676,50.046362,14.310556,10,50.088,14.4208,9.13,21.9
576226124,50.046362,14.310556,10,50.088,14.4208,9.13,21.9
1783440204,49.969568,14.388982,10,50.088,14.4208,13.36,21.2
3049694028,50.084552,14.417781,10,50.088,14.4208,0.44,5.2
890102604,50.086186,14.361025,10,50.088,14.4208,4.27,11.4
2818237260,50.054139,14.440807,10,50.088,14.4208,4.03,12.3
1913373516,50.034814,14.416731,10,50.088,14.4208,5.92,13.5
