osm_id,name,latitude,longitude,poi_kind,raw_main_tag
node/8603575125,Sušice,49.1220009,17.4523313,bus_stop,bus=yes
node/10055630001,"Babice, pošta",49.1221895,17.4781253,bus_stop,bus=yes
node/6838651213,"Stupava, u kříže",49.1223051,17.2501828,bus_stop,bus=yes
node/13306040565,"Senorady, u kovárny",49.1223445,16.2510198,bus_stop,bus=yes
node/3761979067,"Heršpice, zelnice",49.1224035,16.9101525,bus_stop,bus=yes
node/11039511052,"Olešník, Chlumec, U Rybáka",49.1225629,14.4270432,bus_stop,bus=yes
node/11039511231,"Dříteň, Velice",49.1225741,14.359969,bus_stop,bus=yes
node/4707094303,"Hluboká nad Vltavou, Líšnice, rozc.",49.1225771,14.4806344,bus_stop,bus=yes
node/6853721136,"Senorady, u kovárny",49.1226848,16.2503835,bus_stop,bus=yes
node/11039511579,"Dačice, Prostřední Vydří",49.1228292,15.4124458,bus_stop,bus=yes
node/405287007,"Hlína, samota",49.1230883,16.4209953,bus_stop,highway=bus_stop
node/4170872386,Babice,49.1230935,15.7694482,bus_stop,bus=yes
node/4365982373,Červený Hrádek,49.1231218,15.539196,bus_stop,bus=yes
node/9063014609,Vlachovice,49.123135,17.9392294,bus_stop,bus=yes
node/7788510036,"Železná Ruda, Alžbětín, st.hr.",49.1232727,13.2075257,bus_stop,bus=yes
node/11039511267,"Dříteň, Radomilice",49.1232783,14.2590436,bus_stop,bus=yes
node/9063014613,Vlachovice,49.1233684,17.9396723,bus_stop,bus=yes
node/11039511708,"Volfířov, Radlice",49.1233816,15.3248602,bus_stop,bus=yes
node/6715937741,"Vacov,Benešova Hora",49.1233921,13.6994462,bus_stop,bus=yes
node/11039510140,"Vacov, Zahrádky",49.1235134,13.6830894,bus_stop,bus=yes
node/6902780640,"Železná Ruda, Alžbětín, st.hr.",49.1236315,13.2079566,bus_stop,bus=yes
node/11039512028,Drahotěšice,49.123881,14.5484335,bus_stop,bus=yes
node/10295273969,"Pozlovice, Lipská",49.1239303,17.7942355,bus_stop,bus=yes
node/6688382939,Nicov,49.1239621,13.6202721,bus_stop,bus=yes
node/2311726125,Senorady,49.1240088,16.2446343,bus_stop,bus=yes
node/10295273970,"Pozlovice, Lipská",49.1240355,17.7947735,bus_stop,bus=yes
node/6127171152,"Stupava, samota",49.1241104,17.2584325,bus_stop,bus=yes
node/12997873057,,49.1241302,16.1980047,bus_stop,highway=bus_stop
node/5147004321,"Rašovice, u křížku",49.1242785,16.942529,bus_stop,bus=yes
node/13412932195,"Stupava, samota",49.1243668,17.2588342,bus_stop,bus=yes
node/4365982372,"Červený Hrádek, rozc. Dolní Vilímeč",49.124495,15.5295866,bus_stop,bus=yes
node/11039512134,"Stožice, Křepice",49.1244973,14.1381382,bus_stop,bus=yes
node/9075855307,"Staré Hutě, hor. zast.",49.1245736,17.2788136,bus_stop,bus=yes
node/11039511245,"Dříteň, Záblatíčko, žel. zast.",49.1247492,14.2641074,bus_stop,bus=yes
node/12875013243,"Kašperské Hory, pila U Štroubů",49.1247589,13.5461901,bus_stop,bus=yes
node/11039510138,"Vacov, Mladíkov",49.1248454,13.7191401,bus_stop,bus=yes
node/11039511706,"Volfířov, Radlice, cihelna",49.1249202,15.3385333,bus_stop,bus=yes
node/9075855274,"Stupava, samota",49.1249856,17.2603122,bus_stop,bus=yes
node/9075855273,"Stupava, samota",49.125191,17.2593329,bus_stop,bus=yes
node/11039511699,"Volfířov, Šach, rozc. 1.0",49.1253088,15.3702031,bus_stop,bus=yes
node/7295042990,Zárubice,49.1254022,15.9817695,bus_stop,bus=yes
node/9075855306,"Staré Hutě, hor. zast.",49.1254698,17.2783156,bus_stop,bus=yes
node/1681680380,Dvůr v lese,49.1255839,16.6335361,bus_stop,highway=bus_stop
node/1295745750,"Oslavany, Permonium",49.1256948,16.3455334,bus_stop,bus=yes
node/11039511702,"Volfířov, Šach",49.1257247,15.3565441,bus_stop,bus=yes
node/10303365682,"Nedašova Lhota, paseky",49.1258829,18.0881342,bus_stop,bus=yes
node/11039512764,Malenice,49.125912,13.8813234,bus_stop,bus=yes
node/3248441980,Fruko,49.1259294,15.0245612,bus_stop,bus=yes
node/11039510144,"Stachy, V Dílech",49.1260129,13.6477183,bus_stop,bus=yes
node/11039511805,"Vodňany, Újezd, u transf.",49.1260304,14.1904057,bus_stop,bus=yes
node/6902780641,"Železná Ruda, Alžbětín",49.1260835,13.2134926,bus_stop,bus=yes
node/11039512763,Malenice,49.1261242,13.8822332,bus_stop,bus=yes
node/11039512533,Neplachov,49.1262034,14.6038166,bus_stop,bus=yes
node/11261618597,"Pozlovice, střed",49.1262261,17.7684514,bus_stop,bus=yes
node/307922162,"Modřice, smyčka",49.126426,16.6049099,bus_stop,bus=yes
node/11222247451,"Koryčany, Lískovec, ZD",49.1264289,17.1803477,bus_stop,bus=yes
node/11039511198,"Vodňany, Újezd",49.126541,14.1966038,bus_stop,bus=yes
node/8839942999,"Oslavany, náměstí",49.1265545,16.3307589,bus_stop,bus=yes
node/443669178,"Chrlice, smyčka",49.1266896,16.6546765,bus_stop,highway=bus_stop
node/11261618596,"Pozlovice, střed",49.126716,17.7682871,bus_stop,bus=yes
node/11222247452,"Koryčany, Lískovec, ZD",49.1267583,17.1799775,bus_stop,bus=yes
node/11039512532,Neplachov,49.1268235,14.6043125,bus_stop,bus=yes
node/3696539871,"Olešník,Chlumec,Třešňovka",49.1269169,14.39653,bus_stop,bus=yes
node/9302413755,"Zárubice, rozcestí 0.5",49.1269934,15.9752288,bus_stop,bus=yes
node/568522534,"Modřice, smyčka",49.1270463,16.604688,bus_stop,highway=bus_stop
node/4311522968,"Traplice, hor. konec",49.1271199,17.4404597,bus_stop,bus=yes
node/10055629993,"Babice, hřbitov",49.127147,17.4717942,bus_stop,bus=yes
node/11039511819,Roseč,49.1271779,14.9104564,bus_stop,bus=yes
node/9176578511,"Prace, Mohyla míru",49.1271814,16.7617897,bus_stop,bus=yes
node/10303365714,"Nedašova Lhota, kopanice",49.1272882,18.0943336,bus_stop,bus=yes
node/10303365715,"Nedašova Lhota, točná",49.1272891,18.0963481,bus_stop,bus=yes
node/10303365713,"Nedašova Lhota, kopanice",49.1273995,18.093432,bus_stop,bus=yes
node/13092421977,Černíč,49.1274386,15.4602854,bus_stop,bus=yes
node/307922082,"Modřice, náměstí",49.1277648,16.6160883,bus_stop,highway=bus_stop
node/9536775725,Křekov,49.1277662,17.9698879,bus_stop,bus=yes
node/5201934683,Roviny,49.1277924,16.681457,bus_stop,bus=yes
node/9536775724,Křekov,49.1278493,17.9690078,bus_stop,bus=yes
node/11039511970,Hospříz,49.1279132,15.0833025,bus_stop,bus=yes
node/10055629999,"Babice, ZD",49.1280404,17.481186,bus_stop,bus=yes
node/9696498001,Roviny,49.1280807,16.6810307,bus_stop,bus=yes
node/11039511265,"Vodňany, Klůs rozc. 0.5",49.1282011,14.2409039,bus_stop,bus=yes
node/2422236999,Hospříz,49.1282036,15.0826636,bus_stop,bus=yes
node/12175343227,"Oslavany, Nová čtvrť",49.1287126,16.3224654,bus_stop,bus=yes
node/12175343226,"Oslavany, Nová čtvrť",49.128767,16.3234095,bus_stop,bus=yes
node/4706948057,Purkarec,49.1289392,14.4519584,bus_stop,bus=yes
node/12993992306,"Vážany nad Litavou, U mlýna",49.128995,16.8515341,bus_stop,bus=yes
node/9075855296,"Staré Hutě, u kříže",49.1290695,17.2774962,bus_stop,bus=yes
node/12883992993,Hrušky,49.1291322,16.8340804,bus_stop,bus=yes
node/9063038179,"Vlachovice, Zábraní",49.1291468,17.9427395,bus_stop,bus=yes
node/11039511704,"Volfířov, Velká Lhota, rozc. 1.0",49.1291633,15.3424098,bus_stop,bus=yes
node/11039511243,"Dříteň, Záblatíčko",49.1293223,14.2704051,bus_stop,bus=yes
node/9704313562,"Modřice, Brněnská",49.1293304,16.6049445,bus_stop,bus=yes
node/9063038164,"Vlachovice, Zábraní",49.1293461,17.9419173,bus_stop,bus=yes
node/12229224054,"Modřice, Tyršova",49.1293908,16.6031887,bus_stop,bus=yes
node/11039511694,Heřmaneč,49.1294804,15.285354,bus_stop,bus=yes
node/9372282743,Nemotice,49.1295635,17.1243614,bus_stop,bus=yes
node/12593582044,"Modřice, Brněnská",49.1296165,16.6048774,bus_stop,highway=bus_stop
node/11261618546,"Pozlovice, hor.konec",49.1296279,17.7691469,bus_stop,bus=yes
node/4707094302,"Hluboká n.Vlt.,Líšnice",49.1296727,14.485928,bus_stop,bus=yes
node/11039510742,Bohunice,49.1296883,13.9709948,bus_stop,bus=yes
node/9372282742,Nemotice,49.1297101,17.1248526,bus_stop,bus=yes
node/11039512613,"Neplachov, Obec",49.1297225,14.6028156,bus_stop,bus=yes
node/7770970312,"Dalešice, škola",49.1298038,16.081735,bus_stop,highway=bus_stop
node/7084781339,"Valašské Klobouky,,Valaška",49.1298194,18.0117137,bus_stop,bus=yes
node/4188120054,"Dub,Javornice,rozc.1.0",49.1299376,14.0094592,bus_stop,bus=yes
node/11027336605,Zbýšov,49.1300051,16.8093234,bus_stop,highway=bus_stop
node/11039511968,"Hospříz, host.",49.1300425,15.0851728,bus_stop,bus=yes
node/9927128884,"Modřice, Tyršova",49.1300703,16.6035629,bus_stop,bus=yes
node/12875378837,"Ludkovice, hájenka",49.1301926,17.7180186,bus_stop,bus=yes
node/12593582046,"Modřice, Brněnská",49.1304058,16.60494,bus_stop,highway=bus_stop
node/12993992304,Vážany nad Litavou,49.1305064,16.8557899,bus_stop,bus=yes
node/10754410295,Kudlovice,49.130576,17.4556479,bus_stop,bus=yes
node/1262558596,"Luhačovice, Řetechov",49.130576,17.7499471,bus_stop,highway=bus_stop
node/3216442973,"Malenice, Zlešice, U Kožených",49.1306188,13.8624438,bus_stop,bus=yes
node/7084853365,"Valašské Klobouky, Valaška",49.1307124,18.011961,bus_stop,bus=yes
node/9174048186,sídliště Hvězdárna MŠ,49.1308137,15.0006772,bus_stop,bus=yes
node/9704319872,"Modřice, za mlýnem",49.1308273,16.6249595,bus_stop,bus=yes
node/11039511695,"Heřmaneč, Vlkův mlýn",49.130885,15.2991737,bus_stop,bus=yes
node/301587447,"Modřice, Masarykova",49.1310172,16.6145118,bus_stop,highway=bus_stop
node/9174048191,Jiráskovo předměstí,49.1311375,15.013698,bus_stop,bus=yes
node/7894862282,"Bučovice, Kloboučky, točna",49.1311701,17.0110993,bus_stop,highway=bus_stop
node/9696498005,Sokolnická,49.1311882,16.6834165,bus_stop,bus=yes
node/9081519704,"Březolupy, hájenka",49.1312285,17.5921531,bus_stop,bus=yes
node/1400827778,"Březolupy, hájenka",49.1312329,17.5928298,bus_stop,bus=yes
node/3248441982,Hřbitov,49.1312451,15.0181933,bus_stop,bus=yes
node/4311522967,Traplice,49.1312797,17.4366192,bus_stop,bus=yes
node/1501790127,"Oslavany, Havířská",49.1313149,16.326777,bus_stop,bus=yes
node/10295273971,"Dolní Lhota, zast.",49.1313601,17.8051527,bus_stop,bus=yes
node/3249099661,"Svojše, rozcestí",49.1313609,13.5000408,bus_stop,bus=yes
node/322518518,Sokolnická,49.1313731,16.6844397,bus_stop,highway=bus_stop
node/9704319876,"Modřice, Masarykova",49.1313926,16.614579,bus_stop,bus=yes
node/11338226838,"Valašské Klobouky, Lipina",49.1314132,17.9851435,bus_stop,bus=yes
node/9696498004,Sokolnická,49.1314602,16.6835238,bus_stop,bus=yes
node/9174048193,Jiráskovo předměstí,49.1315442,15.0142555,bus_stop,bus=yes
node/443669182,"Chrlice, nádraží",49.1315491,16.6565819,bus_stop,highway=bus_stop
node/9174048189,Rudolfov,49.1315926,14.9912098,bus_stop,bus=yes
node/11039512736,"Bavorov, Leskovec",49.1316428,14.0498351,bus_stop,bus=yes
node/11039510146,"Vacov, Tejmlov",49.1318097,13.6490638,bus_stop,bus=yes
node/9704319868,"Modřice, čistička",49.1318173,16.6336159,bus_stop,bus=yes
node/10295273972,"Dolní Lhota, zast.",49.1318173,17.8059709,bus_stop,bus=yes
node/472094064,"Radostice, kostel",49.1319615,16.4779505,bus_stop,bus=yes
node/443669181,"Chrlice, nádraží",49.1320928,16.6566605,bus_stop,highway=bus_stop
node/11039512739,"Krajníčko, Štětín",49.1320958,14.0351144,bus_stop,bus=yes
node/11042178180,Ratibořice,49.1320981,15.9045593,bus_stop,bus=yes
node/11039510333,"Vacov, Miřetice",49.1321083,13.738614,bus_stop,bus=yes
node/9704313566,"Modřice, Husova",49.1321192,16.6123568,bus_stop,highway=bus_stop
node/472094069,"Radostice, kostel",49.1322316,16.4779038,bus_stop,bus=yes
node/9704313567,"Modřice, Husova",49.1322842,16.6120027,bus_stop,highway=bus_stop
node/11039512132,Stožice,49.1323067,14.1497873,bus_stop,bus=yes
node/9010698208,"Krajníčko, Štětín",49.1323415,14.0347563,bus_stop,bus=yes
node/11039511811,"Jindřichův Hradec, Buk, škola",49.1324077,14.9646565,bus_stop,bus=yes
node/1357544282,"Ludkovice, Pradlisko, rozcestí Řetěchov",49.1324188,17.7340083,bus_stop,bus=yes
node/6732454244,"Předslavice, Všechlapy",49.1324469,13.9585785,bus_stop,bus=yes
node/643337085,Zámecká,49.1325217,16.6428205,bus_stop,highway=bus_stop
node/7011674776,"Nicov, Řetenice",49.1325419,13.6122472,bus_stop,bus=yes
node/2955001319,"Kobylnice, hřbitov",49.1325602,16.733024,bus_stop,bus=yes
node/11039510745,Předslavice,49.1326839,13.9357002,bus_stop,bus=yes
node/10262435722,"Oslavany, Padochov, rozc.",49.1327712,16.3523486,bus_stop,bus=yes
node/11039510744,Předslavice,49.1327728,13.9352745,bus_stop,bus=yes
node/9700869325,Zámecká,49.1328106,16.642305,bus_stop,bus=yes
node/8618170703,"Dynín,Lhota,rozc.",49.1328441,14.6515249,bus_stop,bus=yes
node/9075855308,"Staré Hutě, Obecní úřad",49.1328639,17.2798724,bus_stop,bus=yes
node/9704313570,"Modřice, železniční stanice",49.1330388,16.6073585,bus_stop,highway=bus_stop
node/9174048347,Obchodní zóna,49.133083,15.0096136,bus_stop,bus=yes
node/3248441986,Mlékárna,49.133085,15.0158961,bus_stop,bus=yes
node/8301084317,Snovídky,49.1331437,17.1062372,bus_stop,bus=yes
node/11020837258,"Oslavany, Tř. 1. máje",49.1332167,16.3345843,bus_stop,bus=yes
node/7011096548,"Vacov, Rohanov",49.1332986,13.7028037,bus_stop,bus=yes
node/9704420322,"Modřice, Drůbežářské závody",49.133331,16.6303624,bus_stop,bus=yes
node/11039510327,"Vacov, Peckov",49.133365,13.7188911,bus_stop,bus=yes
node/9174048346,Obchodní zóna,49.133418,15.010631,bus_stop,bus=yes
node/475561795,Tovární,49.1334542,16.6735471,bus_stop,highway=bus_stop
node/568522544,"Modřice, žel. st.",49.1335338,16.6067003,bus_stop,bus=yes
node/3248441995,sídliště Hvězdárna,49.1335963,14.9998059,bus_stop,bus=yes
node/4143622989,"Šašovice, rozcestí",49.1336081,15.6858807,bus_stop,bus=yes
node/11338226829,"Valašské Klobouky, Lipina",49.133627,17.9861846,bus_stop,bus=yes
node/2634487071,"Bučovice, Kloboučky, škola",49.1336867,17.0062494,bus_stop,bus=yes
node/7162031777,"Modřice, Žižkova",49.1337176,16.615004,bus_stop,bus=yes
node/443669190,Šromova,49.1338109,16.6503808,bus_stop,highway=bus_stop
node/3008141022,Zadní Vydří,49.1338526,15.4177036,bus_stop,highway=bus_stop
node/443669189,Šromova,49.1339173,16.6513731,bus_stop,highway=bus_stop
node/11039510331,"Vacov, Miřetice, Jas",49.1339391,13.7347463,bus_stop,bus=yes
node/5684588151,Kramolín,49.1340163,16.1320366,bus_stop,bus=yes
node/1681680390,"Modřice, Drůbežářské závody",49.134073,16.6314559,bus_stop,highway=bus_stop
node/9407126933,"Nemotice, železniční stanice",49.1341279,17.1168027,bus_stop,bus=yes
node/3213708240,"Modřice, Žižkova",49.1341907,16.6151844,bus_stop,bus=yes
node/1610396280,"Kladeruby nad Oslavou, rozcestí",49.1342592,16.1993386,bus_stop,bus=yes
node/11039511241,"Dříteň, Záblatí",49.134313,14.2831261,bus_stop,bus=yes
node/8740318535,Slaviboř,49.1343484,15.4655306,bus_stop,bus=yes
node/447564163,"Nebovidy, Závist",49.1346244,16.528507,bus_stop,highway=bus_stop
node/290770436,"Oslavany, Padochov, restaurace",49.1350764,16.3547627,bus_stop,bus=yes
node/1681680391,"Modřice, Olympia Jih",49.1351213,16.6338325,bus_stop,highway=bus_stop
node/6688383114,"Vacov,,Bošice",49.1351548,13.6825262,bus_stop,bus=yes
node/4365982375,Dolní Vilímeč,49.1352324,15.5200718,bus_stop,highway=bus_stop
node/443669183,Chrlické náměstí,49.1352939,16.6540413,bus_stop,highway=bus_stop
node/9174048187,Šindelna,49.1353739,14.9950567,bus_stop,bus=yes
node/11351357781,"Spytihněv, Kálavice",49.1355342,17.4892938,bus_stop,bus=yes
node/405287002,"Radostice, Mlýnská silnice",49.1355521,16.4748873,bus_stop,bus=yes
node/11039511194,"Vodňany, Strpí rozc. 1.0",49.1356919,14.2247842,bus_stop,bus=yes
node/9174041600,"Otín, točna",49.1358261,15.0446597,bus_stop,bus=yes
node/10276397969,8,49.1358551,13.7252098,bus_stop,bus=yes
node/443669186,Chrlické náměstí,49.1358796,16.6530749,bus_stop,highway=bus_stop
node/11039511813,"Jindřichův Hradec, Buk",49.135974,14.9583404,bus_stop,bus=yes
node/9355033444,,49.1360365,13.8646172,bus_stop,bus=yes
node/10856532775,"Oslavany, U mlýnka",49.1360506,16.3440378,bus_stop,bus=yes
node/11039513101,"Jindřichův Hradec, Otín, točna",49.1361194,15.0443072,bus_stop,bus=yes
node/11012860282,Ponědrážka,49.1362125,14.7031245,bus_stop,bus=yes
node/11039512741,"Krajníčko, Helfenburk, rozc. 0.3",49.1362862,14.0191118,bus_stop,bus=yes
node/4311522970,"Traplice, škola",49.1364663,17.4326602,bus_stop,bus=yes
node/11039512740,"Krajníčko, Helfenburk, rozc. 0.3",49.1365048,14.0193937,bus_stop,bus=yes
node/6732453666,"Čepřovice, Koječín",49.1365356,13.992379,bus_stop,bus=yes
node/12593582041,Modřická cihelna,49.136591,16.6037965,bus_stop,highway=bus_stop
node/11039511836,"Studená, Olšany",49.1367277,15.2556394,bus_stop,bus=yes
node/4170838979,Loukovice,49.1368887,15.7932097,bus_stop,bus=yes
node/5184353882,U Václava,49.1369198,15.0019174,bus_stop,bus=yes
node/11039510777,Dynín,49.1369357,14.6336718,bus_stop,bus=yes
node/2637000625,Nevojice,49.1370013,17.0477836,bus_stop,highway=bus_stop
node/11039512734,"Krajníčko, rozc. Útěšov 0.5",49.1370148,14.0426012,bus_stop,bus=yes
node/895265733,"Kašperské Hory, Chlum",49.1370436,13.5866535,bus_stop,bus=yes
node/9061988525,"Haluzice, rozc.1.0",49.137109,17.8868889,bus_stop,bus=yes
node/12593582042,Modřická cihelna,49.1372564,16.6038458,bus_stop,highway=bus_stop
node/3793842226,Železná Ruda,49.1372705,13.2322153,bus_stop,bus=yes
node/10856532771,"Oslavany, Padochov, závod",49.1372808,16.3481028,bus_stop,bus=yes
node/11039510311,"Vacov, Javorina",49.1374021,13.6698063,bus_stop,bus=yes
node/6902780644,Železná Ruda,49.1374994,13.2316734,bus_stop,bus=yes
node/415291600,"Kobylnice, Obecní úřad",49.1375374,16.7327423,bus_stop,bus=yes
node/10856532772,"Oslavany, Padochov, závod",49.1376106,16.3472691,bus_stop,bus=yes
node/4936041893,"Modřice, Decathlon",49.1376402,16.6369358,bus_stop,highway=bus_stop
node/810657728,"Salaš, dolina",49.1377351,17.3605971,bus_stop,bus=yes
node/4707094300,"Hluboká n.Vlt.,Kostelec",49.1378277,14.4752722,bus_stop,bus=yes
node/11039511239,"Dříteň, Záblatí, domky",49.1378338,14.2875938,bus_stop,bus=yes
node/10856532773,"Oslavany, Podlesí",49.137863,16.3462652,bus_stop,bus=yes
node/810657748,"Salaš, hřiště",49.1378684,17.3515543,bus_stop,bus=yes
node/11039511821,"Ponědrážka, rozc. 1.0",49.138016,14.7163054,bus_stop,bus=yes
node/13361447334,,49.1380472,15.3696331,bus_stop,bus=yes
node/307681509,Modřická,49.1380707,16.6164085,bus_stop,bus=yes
node/5990559253,"Volfířov,Řečice",49.1380719,15.3690402,bus_stop,bus=yes
node/6688382901,"Vacov,Javorník",49.1380815,13.6637869,bus_stop,bus=yes
node/405286993,"Radostice, koupaliště",49.1380963,16.4678884,bus_stop,bus=yes
node/9061988529,Haluzice,49.1380998,17.8978318,bus_stop,bus=yes
node/2704092984,Kasárna,49.1381372,15.009297,bus_stop,bus=yes
node/2422236535,"Otín, rozcestí",49.13828,15.045482,bus_stop,bus=yes
node/9538608700,Podhradí,49.1382813,17.7752172,bus_stop,bus=yes
node/3248441992,Zborovská,49.1383683,15.0081563,bus_stop,bus=yes
node/9174048197,Nemocnice LDN,49.1384628,15.0043825,bus_stop,bus=yes
node/1400827786,"Komárov, rozcestí 4.0",49.1384929,17.5294114,bus_stop,bus=yes
node/3248441994,Kasárna,49.138598,15.0089672,bus_stop,bus=yes
node/9700869317,U viaduktu,49.1386421,16.6596521,bus_stop,bus=yes
node/11039512908,"Předslavice, Marčovice",49.1387768,13.9469041,bus_stop,bus=yes
node/9442497530,"Prace, škola",49.1388521,16.7628054,bus_stop,highway=bus_stop
node/5184450362,Nemocnice LDN,49.1388872,15.002708,bus_stop,bus=yes
node/10951958916,"Křižanovice, u Mlejnku",49.1389663,16.9380679,bus_stop,highway=bus_stop
node/3844272572,V Rejích,49.139003,16.6551097,bus_stop,highway=bus_stop
node/5194568304,sídliště Vajgar-trojstředisko,49.1390569,15.0190877,bus_stop,bus=yes
node/9700869330,"Modřice, Olympia",49.1391704,16.6343053,bus_stop,bus=yes
node/1681680393,"Modřice, XXXLutz",49.1391865,16.6370609,bus_stop,highway=bus_stop
node/5194613966,sídliště Vajgar-trojstředisko,49.1392113,15.0201136,bus_stop,bus=yes
node/9700868616,U viaduktu,49.1392502,16.6609865,bus_stop,bus=yes
node/8010335727,"Prace, náves",49.1394126,16.765002,bus_stop,highway=bus_stop
node/4989755452,"Volfířov,Velká Lhota,škola",49.1394362,15.3415999,bus_stop,bus=yes
node/3696547182,"Olešník, Nová Ves, rozcestí 0,5 km",49.1394365,14.3856376,bus_stop,bus=yes
node/1357544279,"Ludkovice, Pradlisko",49.1394773,17.7322572,bus_stop,bus=yes
node/3844274713,V Rejích,49.1395158,16.6547122,bus_stop,highway=bus_stop
node/12012396285,"Železná Ruda (náhradní zastávka 972, 979)",49.1395415,13.2410929,bus_stop,bus=yes
node/11039511966,Blažejov,49.139549,15.0946927,bus_stop,bus=yes
node/9174048195,Poliklinika,49.1396293,15.0023268,bus_stop,bus=yes
node/11039510314,"Vacov, Lhota n.Rohanovem",49.1396313,13.6887685,bus_stop,bus=yes
node/3696547181,"Olešník,Nová Ves,rozc.0.5",49.139652,14.3851518,bus_stop,bus=yes
node/6029940485,Nemocnice hlavní brána,49.13968,15.0067432,bus_stop,bus=yes
node/11039509953,Vacovice,49.1398468,13.7818563,bus_stop,bus=yes
node/2589283190,Čučice,49.1398905,16.2773572,bus_stop,highway=bus_stop
node/810657767,"Salaš, obecní úřad",49.1399287,17.3435587,bus_stop,bus=yes
node/810657763,"Salaš, obecní úřad",49.1399314,17.3439976,bus_stop,bus=yes
node/2422241696,Střížovice,49.1400074,15.156862,bus_stop,bus=yes
node/610889588,Jáchymova,49.1400493,15.0102119,bus_stop,bus=yes
node/1340735285,"Šarovy, Dvůr Lapač",49.1401117,17.6051148,bus_stop,bus=yes
node/5778787022,"Nová Říše, náměstí",49.140194,15.5619039,bus_stop,bus=yes
node/8837917804,"Hodějice, točna",49.14025,16.919782,bus_stop,bus=yes
node/1593694906,Kobylnice,49.1402586,16.7318019,bus_stop,highway=bus_stop
node/1469910467,Rejštejn,49.1403155,13.515185,bus_stop,bus=yes
node/9174048196,Poliklinika,49.1403239,15.0021023,bus_stop,bus=yes
node/12883992920,"Křenovice, u hřbitova",49.1403466,16.8275268,bus_stop,bus=yes
node/12883992919,"Křenovice, u hřbitova",49.140377,16.8271004,bus_stop,bus=yes
node/8809000587,"Otín, vilky",49.1404706,15.0401585,bus_stop,bus=yes
node/9174048181,Nežárka,49.1404708,14.9964007,bus_stop,bus=yes
node/11381395475,"Valašské Klobouky, aut.st. 2",49.1405096,18.0083215,bus_stop,bus=yes
node/13092421980,Myslůvka,49.1405399,15.4448599,bus_stop,bus=yes
node/610889693,Jáchymova,49.1405412,15.0117553,bus_stop,bus=yes
node/9704319879,Jezerní,49.1407338,16.6169782,bus_stop,highway=bus_stop
node/13092421981,Myslůvka,49.1407359,15.4452073,bus_stop,bus=yes
node/10692793103,"Vodňany, Chelčického",49.1407392,14.1727405,bus_stop,bus=yes
node/4989755499,"Volfířov,Velká Lhota",49.1407742,15.3351083,bus_stop,bus=yes
node/6224789018,"Otín, vilky",49.1407885,15.0393211,bus_stop,bus=yes
node/12503892633,"Bavorov, Svinětice",49.1408264,14.0976689,bus_stop,bus=yes
node/1124839236,Vlčkova,49.1408451,16.7010776,bus_stop,highway=bus_stop
node/11039512774,"Čestice, Nahořany",49.1409566,13.8303279,bus_stop,bus=yes
node/11351357771,Spytihněv,49.1410286,17.4982561,bus_stop,bus=yes
node/8269609666,"Prace, točna",49.1410422,16.7639931,bus_stop,highway=bus_stop
node/5197126445,sídliště Vajgar-Merkur,49.1411449,15.0165764,bus_stop,bus=yes
node/11039512128,"Vodňany, Stožická",49.1412041,14.1680948,bus_stop,bus=yes
node/11039510824,"Bavorov, Svinětice",49.141251,14.097172,bus_stop,bus=yes
node/11039512773,"Čestice, Nahořany",49.1412572,13.8327893,bus_stop,bus=yes
node/6732455233,Vrbice,49.141391,13.7161437,bus_stop,bus=yes
node/4934974994,"Tuřany, smyčka",49.1413943,16.6678552,bus_stop,highway=bus_stop
node/9910375739,Doubravy,49.1414176,17.6655026,bus_stop,bus=yes
node/10768122,"Dynín, rozc.",49.1415107,14.6193366,bus_stop,bus=yes
node/1400828200,"Šarovy, Dvůr Lapač",49.1415458,17.6046595,bus_stop,highway=bus_stop
node/6732436741,"Vacov,Přečín",49.141605,13.7398484,bus_stop,bus=yes
node/12484973283,"Spytihněv,rozc.",49.1416694,17.497658,bus_stop,bus=yes
node/663379335,"Tuřany, smyčka",49.1416695,16.6667821,bus_stop,highway=bus_stop
node/4934974992,"Tuřany, smyčka",49.1416755,16.6674001,bus_stop,highway=bus_stop
node/447564119,"Nebovidy, u kostela",49.1416805,16.5536524,bus_stop,bus=yes
node/1277982299,Blažejov,49.1417959,15.0957105,bus_stop,bus=yes
node/11039498091,"Vodňany, drůb. záv.",49.1418229,14.1934012,bus_stop,bus=yes
node/9196902886,"Nová Říše, škola",49.1418463,15.5586892,bus_stop,bus=yes
node/11039498092,"Vodňany, drůb. záv.",49.1419011,14.1928069,bus_stop,bus=yes
node/8155658537,"Železná Ruda, Pod Belvederem-camping",49.1420463,13.2452591,bus_stop,bus=yes
node/447564115,"Nebovidy, dolní konec",49.1421409,16.5488013,bus_stop,bus=yes
node/7146613599,"Volfířov,Brandlín",49.1421818,15.3158516,bus_stop,bus=yes
node/1006126340,"Střílky, náměstí",49.1423685,17.2112298,bus_stop,bus=yes
node/7131568875,"Valašské Klobouky,,žel.st.",49.1424554,18.022446,bus_stop,bus=yes
node/6710939641,"Kuroslepy, u mlýna",49.1424832,16.2041845,bus_stop,bus=yes
node/266699285,"Železná Ruda, žel. st.",49.1425119,13.2288529,bus_stop,bus=yes
node/8155658536,"Železná Ruda, Pod Belvederem-camping",49.1425306,13.2460611,bus_stop,bus=yes
node/2051798728,Neslovice,49.1425416,16.3875269,bus_stop,bus=yes
node/8837917803,"Hodějice, u mostu",49.142563,16.911732,bus_stop,bus=yes
