osm_id,name,latitude,longitude,poi_kind,raw_main_tag
node/1448394059,COOP Jednota,49.76573,13.2463938,convenience,shop=convenience
node/13287353262,Viva,49.7663717,13.3743451,convenience,shop=convenience
node/4398497114,Coop,49.76717,13.8418539,convenience,shop=convenience
way/52045726,Hruška,49.7678649,18.3140857,convenience,shop=convenience
node/1406986495,Hruška,49.7701769,17.1207019,convenience,shop=convenience
node/5081787010,Hruška,49.7728016,18.4368345,convenience,shop=convenience
node/2249169631,Hruška,49.7735073,18.2825707,convenience,shop=convenience
way/748956813,Stop Cafe,49.7737162,14.1667668,convenience,shop=convenience
way/528421117,Stop Cafe,49.7745702,18.0971079,convenience,shop=convenience
node/776793520,Coop,49.7752809,13.2512634,convenience,shop=convenience
node/9602749768,Můj obchod,49.7758272,13.3684622,convenience,shop=convenience
way/528421101,Stop Cafe,49.7764264,18.0962086,convenience,shop=convenience
node/365684302,Hruška,49.7778256,18.2238342,convenience,shop=convenience
way/49341349,Hruška,49.7786312,18.1706619,convenience,shop=convenience
node/4391715298,COOP,49.7789748,13.980063,convenience,shop=convenience
node/9589880309,Hruška,49.7794157,18.4302206,convenience,shop=convenience
way/53832765,Coop Žlutická,49.7797527,13.3608114,convenience,shop=convenience
way/72354603,Stop Cafe,49.7810969,18.2704014,convenience,shop=convenience
node/12694971000,Fresh Corner,49.7812687,13.3706164,convenience,shop=convenience
way/75134382,Stop Cafe,49.7815554,18.2532196,convenience,shop=convenience
node/13041287024,Můj obchod,49.7823447,13.3739444,convenience,shop=convenience
node/9646771319,Potraviny Tachovská,49.7830275,13.3821754,convenience,shop=convenience
node/12489391495,Hruška,49.7846883,18.4286669,convenience,shop=convenience
node/653637381,Hruška,49.7847324,18.3747518,convenience,shop=convenience
node/3707143769,COOP,49.7852433,13.9792858,convenience,shop=convenience
way/101855825,Hruška,49.7865102,18.1290636,convenience,shop=convenience
node/2377747361,Hruška,49.7866459,18.233618,convenience,shop=convenience
way/207963724,Stop Cafe,49.7896209,12.6512452,convenience,shop=convenience
way/52504537,Stop Cafe,49.7902865,18.4111049,convenience,shop=convenience
node/4321435293,Hruška,49.7925632,16.6364975,convenience,shop=convenience
node/1978507042,Hruška,49.7927026,18.2383278,convenience,shop=convenience
node/776520517,Coop Jednota,49.7930133,13.3178718,convenience,shop=convenience
way/346495288,Coop,49.7938806,16.6747667,convenience,shop=convenience
node/653637389,Tempo,49.7943535,18.369784,convenience,shop=convenience
node/2392516664,Coop,49.7958465,17.6185648,convenience,shop=convenience
node/13071666107,Hruška,49.7966012,18.3589856,convenience,shop=convenience
node/12735974144,Můj obchod Potraviny Impuls,49.7969032,18.4550897,convenience,shop=convenience
node/12638746044,Stop Cafe,49.7978832,18.2391506,convenience,shop=convenience
node/2867857740,Lavang,49.8024128,18.417142,convenience,shop=convenience
way/105359546,Viva,49.8039879,18.2874136,convenience,shop=convenience
node/12063961001,U Radnice,49.8059481,16.1168246,convenience,shop=convenience
node/4443888573,Můj obchod,49.8067158,13.8581507,convenience,shop=convenience
way/208629941,Stop Cafe,49.8069885,12.6434934,convenience,shop=convenience
node/4398497116,COOP,49.809999,13.8544426,convenience,shop=convenience
node/12638750362,Stop Cafe,49.8133555,18.3352731,convenience,shop=convenience
node/1753821262,Hruška,49.8147127,18.3358234,convenience,shop=convenience
node/2248123506,COOP,49.8152249,13.912372,convenience,shop=convenience
node/1049494538,COOP Jednota,49.8165608,17.0797353,convenience,shop=convenience
node/4538405488,Mini Mix,49.8209021,18.2093514,convenience,shop=convenience
way/101402971,Hruška,49.8244463,18.1254109,convenience,shop=convenience
node/4157215358,Hruška,49.8263926,18.2699985,convenience,shop=convenience
way/76997592,Stop Cafe,49.8277169,18.281814,convenience,shop=convenience
node/3446442319,Hruška,49.8278552,18.1895588,convenience,shop=convenience
node/2828667864,Hruška,49.8281733,18.2555815,convenience,shop=convenience
node/5097748437,COOP,49.8282,13.9381683,convenience,shop=convenience
way/171981629,Stop Cafe,49.8298084,18.3850951,convenience,shop=convenience
way/262546243,COOP Jednota,49.830438,12.5801001,convenience,shop=convenience
way/71340430,Stop Cafe,49.8306514,18.1852207,convenience,shop=convenience
way/87807107,Stop Cafe,49.8311124,18.392751,convenience,shop=convenience
node/4489859733,Hruška,49.832076,18.1690345,convenience,shop=convenience
way/251382178,Coop,49.8321873,16.6394039,convenience,shop=convenience
node/4391715299,COOP,49.8326508,13.9961744,convenience,shop=convenience
way/301349095,Hruška,49.8339709,17.5482453,convenience,shop=convenience
node/1752452941,Hruška,49.8343552,18.3377522,convenience,shop=convenience
way/71358003,Stop Cafe,49.8355623,18.1901673,convenience,shop=convenience
node/1406337707,COOP Jednota,49.8359573,13.9024082,convenience,shop=convenience
node/4303601944,Hruška,49.8359634,18.1782314,convenience,shop=convenience
node/7328034294,Můj obchod,49.8365288,18.2862234,convenience,shop=convenience
way/312413367,Coop,49.8368907,14.6746143,convenience,shop=convenience
node/1406336248,COOP Jednota,49.837116,13.9027106,convenience,shop=convenience
node/4414777608,Hruška,49.8385121,18.1632049,convenience,shop=convenience
node/13440739464,Můj Obchod,49.8407956,17.0879745,convenience,shop=convenience
node/1271723919,Hruška,49.8420325,18.2669687,convenience,shop=convenience
node/847351748,Jednota,49.8424205,15.8860575,convenience,shop=convenience
node/3843261597,Hruška,49.8427823,18.3355534,convenience,shop=convenience
node/12639020836,Stop Cafe,49.842958,18.1499461,convenience,shop=convenience
node/2370341354,Hruška,49.8429792,18.5642301,convenience,shop=convenience
node/847351790,COOP Jednota,49.8430866,15.8014513,convenience,shop=convenience
node/2481972746,Coop Tuty,49.8431874,13.360704,convenience,shop=convenience
node/4028061496,Hruška,49.8438077,18.2955303,convenience,shop=convenience
node/2132462232,Hruška,49.8443069,18.1670401,convenience,shop=convenience
node/8757418089,Coop,49.8443602,16.9520733,convenience,shop=convenience
way/47990119,Stop Cafe,49.8455691,18.5544719,convenience,shop=convenience
node/4391715300,COOP,49.8462686,14.0825989,convenience,shop=convenience
node/1644038385,Hruška,49.846825,18.1587993,convenience,shop=convenience
node/9325738070,Můj obchod NH Market,49.8472444,15.6586146,convenience,shop=convenience
node/3905260372,Hruška,49.8474892,18.283992,convenience,shop=convenience
node/4581944215,COOP Jednota,49.8485776,13.8838459,convenience,shop=convenience
node/5092306250,Hruška,49.8504326,18.2736527,convenience,shop=convenience
node/3705609211,COOP Jednota,49.8532055,13.9824835,convenience,shop=convenience
node/4391715301,COOP,49.8557798,14.1038617,convenience,shop=convenience
way/49708483,Stop Cafe,49.8563635,18.2883614,convenience,shop=convenience
node/833483541,COOP Jednota,49.8572438,15.9404338,convenience,shop=convenience
node/8665701073,Coop Konzum,49.8577339,16.5021117,convenience,shop=convenience
way/91407165,Stop Cafe,49.8589186,18.2696807,convenience,shop=convenience
way/451996060,COOP Jednota,49.8659806,13.9324635,convenience,shop=convenience
node/13503296052,Fresh Corner,49.8660099,17.8783568,convenience,shop=convenience
node/1462358329,COOP Jednota,49.8660901,16.30834,convenience,shop=convenience
node/2284155789,Hruška,49.8661403,18.5530921,convenience,shop=convenience
node/1560622648,Hruška,49.8666571,18.3780111,convenience,shop=convenience
node/8665719071,Konzum,49.866781,16.4504219,convenience,shop=convenience
node/12105594408,Coop Tip,49.8691082,15.5810238,convenience,shop=convenience
way/160675413,Jednota,49.8721461,13.9983446,convenience,shop=convenience
node/3887252837,Coop Tuty,49.8721612,15.5800464,convenience,shop=convenience
node/3359346895,COOP,49.8726553,14.1047918,convenience,shop=convenience
node/6573024558,Coop,49.8745891,16.7754314,convenience,shop=convenience
node/753668829,Tesco Expres,49.8757417,14.903905,convenience,shop=convenience
node/4998414405,Hruška,49.8773319,17.8756061,convenience,shop=convenience
way/52937811,Jednota,49.8775622,17.8765448,convenience,shop=convenience
node/840225868,Coop,49.8778076,17.0834663,convenience,shop=convenience
node/2058073274,Hruška,49.883162,16.8757426,convenience,shop=convenience
node/5750295108,Konzum,49.8888426,16.4745932,convenience,shop=convenience
node/3469603555,Hruška,49.8891881,18.1894883,convenience,shop=convenience
node/5094446366,Hruška,49.8936348,18.5488057,convenience,shop=convenience
node/5599873981,EuroOil,49.8954355,16.4576868,convenience,shop=convenience
node/6468046131,CBA,49.895443,17.1320441,convenience,shop=convenience
node/2142101625,Coop,49.895665,12.7309899,convenience,shop=convenience
node/13316572642,Konzum,49.8973,16.570158,convenience,shop=convenience
way/532194149,Stop Cafe,49.8980993,13.3770094,convenience,shop=convenience
node/6513260736,COOP Jednota,49.9014706,15.9344664,convenience,shop=convenience
node/11148759472,Hruška,49.9017213,18.3570792,convenience,shop=convenience
node/1744690148,Hruška,49.902245,18.3510638,convenience,shop=convenience
way/329927314,COOP Jednota,49.9026905,13.9217,convenience,shop=convenience
node/2700786368,Coop Konzum,49.902715,16.5899613,convenience,shop=convenience
node/4398592900,COOP,49.9036921,14.1507992,convenience,shop=convenience
way/71044840,Hruška,49.9086052,16.6063702,convenience,shop=convenience
node/5638403742,COOP Jednota,49.9086191,16.7868898,convenience,shop=convenience
node/4398592901,Coop,49.9126719,14.2336848,convenience,shop=convenience
node/1840042542,Žabka,49.9136212,14.2323877,convenience,shop=convenience
way/80432249,Konzum,49.9140364,16.1957099,convenience,shop=convenience
node/929021035,COOP Jednota,49.9157275,15.7684478,convenience,shop=convenience
node/4398592902,COOP,49.917934,14.2090215,convenience,shop=convenience
node/2304380086,Jednota,49.9208611,18.1132256,convenience,shop=convenience
node/6925588384,COOP Jednota,49.9220656,14.1979516,convenience,shop=convenience
node/9553015001,Potraviny Tuty,49.9250631,18.2673992,convenience,shop=convenience
node/1493637415,Coop,49.9273483,14.2748769,convenience,shop=convenience
way/398899704,Stop Cafe,49.9274459,17.8985304,convenience,shop=convenience
way/71154676,Coop Konzum,49.9288875,16.5417761,convenience,shop=convenience
node/4554495527,Hruška,49.9312914,17.9061692,convenience,shop=convenience
node/7099207081,Tempo,49.9332293,18.0135296,convenience,shop=convenience
node/4664923999,Coop,49.9340891,17.2731043,convenience,shop=convenience
node/12639199801,Stop Cafe,49.9348885,17.9126394,convenience,shop=convenience
way/71286747,Tempo,49.9350144,18.2209184,convenience,shop=convenience
node/12426319361,Konzum,49.9354807,16.0903394,convenience,shop=convenience
node/4443888576,Můj obchod,49.9363944,14.1840736,convenience,shop=convenience
node/2519139014,Coop,49.9364343,16.7242025,convenience,shop=convenience
node/9166850311,Tempo,49.9370838,18.2244058,convenience,shop=convenience
node/1379007937,Coop Jednota,49.9396209,13.3842329,convenience,shop=convenience
node/2927184192,Konzum,49.9424494,16.4220506,convenience,shop=convenience
node/12639127932,Stop Cafe,49.9470242,17.8839248,convenience,shop=convenience
node/3673550477,Coop,49.9471471,15.2580991,convenience,shop=convenience
node/13504673121,Stop Cafe,49.9472757,15.2550024,convenience,shop=convenience
node/1506109599,Tesco Express,49.9499326,14.3154616,convenience,shop=convenience
node/13239290051,Můj obchod,49.950345,15.2671014,convenience,shop=convenience
node/1830785546,Můjobchod Potraviny,49.9517135,16.1455109,convenience,shop=convenience
node/7340808890,Žabka,49.9521356,14.5379971,convenience,shop=convenience
way/108478828,Viva,49.9521817,14.0477023,convenience,shop=convenience
node/12147515600,Tempo Market,49.9523508,18.0801404,convenience,shop=convenience
node/11816051484,COOP Jednota,49.9524449,15.1669606,convenience,shop=convenience
node/13340237035,Coop Tuty,49.9535814,15.7566015,convenience,shop=convenience
node/3698935971,Můjobchod Večerka Na Rozhledně,49.9539261,15.7800006,convenience,shop=convenience
node/1117869174,Coop,49.9543095,13.851839,convenience,shop=convenience
node/8475597196,Můj obchod - Potraviny Bach,49.9549189,15.4881798,convenience,shop=convenience
node/13573009274,Fresh Corner,49.9581588,15.2853413,convenience,shop=convenience
node/3914008515,Hruška,49.9590329,16.9868211,convenience,shop=convenience
node/296829606,Žabka,49.9614022,14.3621824,convenience,shop=convenience
node/2984594897,COOP Jednota,49.962052,16.7634052,convenience,shop=convenience
way/160538346,Coop,49.9621007,13.9684017,convenience,shop=convenience
node/10314462096,Konzum Market,49.9622013,16.4010102,convenience,shop=convenience
node/906118352,Jednota,49.9626411,16.9647884,convenience,shop=convenience
node/693969370,Tesco Express,49.9652357,14.4592003,convenience,shop=convenience
node/905745826,Coop,49.9660188,16.9776212,convenience,shop=convenience
node/12787665010,Konzum,49.9695826,16.3969995,convenience,shop=convenience
node/3705431797,Žabka,49.9705843,14.5075186,convenience,shop=convenience
node/8661105882,Hruška,49.9721122,16.2710719,convenience,shop=convenience
node/2351873537,Potraviny U Marušky,49.9730682,14.2896985,convenience,shop=convenience
node/2305271469,Žabka,49.9740148,14.3930069,convenience,shop=convenience
way/62322895,Coop Konzum,49.9744425,16.3985295,convenience,shop=convenience
way/306893452,COOP Jednota,49.9745036,13.164547,convenience,shop=convenience
node/456023837,Konzum,49.9748845,16.4052533,convenience,shop=convenience
way/70699867,Coop Tuty,49.9773394,18.1866174,convenience,shop=convenience
node/4881946441,Žabka,49.9818085,14.1241854,convenience,shop=convenience
node/12980695784,Coop,49.9824907,15.7453728,convenience,shop=convenience
node/8790344722,Coop,49.9829028,13.4844397,convenience,shop=convenience
node/863591376,Žabka,49.9839543,14.3626552,convenience,shop=convenience
node/13415487526,Můj obchod,49.9875119,15.6205911,convenience,shop=convenience
node/2983519622,Coop,49.9878542,14.0481552,convenience,shop=convenience
node/8681132566,Hruška,49.9891963,16.283093,convenience,shop=convenience
way/67234581,Hruška,49.9895704,16.3567524,convenience,shop=convenience
node/5127017056,HRUŠKA,49.9913317,17.9605,convenience,shop=convenience
node/2739453012,Žabka,49.9941046,14.6841873,convenience,shop=convenience
node/12248540185,Konzum,49.9946397,16.1747061,convenience,shop=convenience
node/13278111938,Viva,49.9951497,17.4499308,convenience,shop=convenience
node/867282745,Tesco Express,49.9954939,14.1580981,convenience,shop=convenience
node/6268091559,Jednota,49.9995571,15.94264,convenience,shop=convenience
node/11130683644,Hruška,50.0008823,16.2219442,convenience,shop=convenience
node/1482527903,Žabka,50.001231,14.5625605,convenience,shop=convenience
node/11130436103,Můj Obchod,50.0013346,16.2242795,convenience,shop=convenience
node/13584587418,Konzum Market,50.0014131,16.2852671,convenience,shop=convenience
node/6404971249,Můj obchod,50.0023473,14.46489,convenience,shop=convenience
node/9500653728,Coop,50.0023777,16.1347236,convenience,shop=convenience
node/8714407707,COOP Jednota,50.0037505,16.8021442,convenience,shop=convenience
node/9588227030,Žabka,50.0047513,14.4164416,convenience,shop=convenience
node/12092199211,Konzum Market,50.0049607,16.3891591,convenience,shop=convenience
node/6774935049,Konzum,50.0053184,16.5624481,convenience,shop=convenience
way/73213160,Coop,50.0087466,12.625462,convenience,shop=convenience
node/339886922,Benzina,50.0092308,14.5426091,convenience,shop=convenience
node/12553848536,Coop,50.0101597,15.7991158,convenience,shop=convenience
node/13584522524,Konzum Market,50.0104208,16.6227376,convenience,shop=convenience
node/10678400705,Coop,50.0114243,16.6826286,convenience,shop=convenience
way/424057854,Coop Konzum,50.0133485,16.4555773,convenience,shop=convenience
node/13287691590,Viva,50.0144551,14.4253894,convenience,shop=convenience
node/8732168393,Konzum,50.0183771,16.21172,convenience,shop=convenience
way/50770074,Potraviny,50.0186381,15.6961117,convenience,shop=convenience
node/12625943413,Potraviny Sony,50.0186871,15.7006057,convenience,shop=convenience
node/4235145089,COOP Jednota,50.0192625,17.0792318,convenience,shop=convenience
node/11207809831,Viva Billa,50.0223583,14.3933911,convenience,shop=convenience
node/963050017,Můj obchod,50.0225463,14.5149444,convenience,shop=convenience
node/1884522254,Žabka,50.0226508,14.4402851,convenience,shop=convenience
node/13287713869,Viva,50.0266687,14.3648661,convenience,shop=convenience
node/1118684106,Coop,50.0267401,13.8703759,convenience,shop=convenience
way/71827972,Stop Cafe,50.0268463,17.0375591,convenience,shop=convenience
node/12681577264,Můjobchod Potraviny U Nemocnice,50.0269806,15.7911991,convenience,shop=convenience
node/12861343769,Můj obchod,50.0270737,15.2032515,convenience,shop=convenience
node/9025364864,Hruška,50.0273046,16.5948124,convenience,shop=convenience
way/51165278,Coop Tuty,50.0273426,15.9129064,convenience,shop=convenience
node/10158912198,Tesco Express,50.0273558,14.4907013,convenience,shop=convenience
node/8594831251,Potraviny TT,50.0273617,15.7307467,convenience,shop=convenience
node/12492805026,Konzum,50.0274309,16.1652876,convenience,shop=convenience
node/12151675275,COOP Jednota,50.02759,13.5702544,convenience,shop=convenience
node/839241210,Konzum,50.0297444,16.6788466,convenience,shop=convenience
node/8666026640,Konzum,50.0301049,16.3167921,convenience,shop=convenience
node/842112261,Coop Konzum,50.0301642,16.5190685,convenience,shop=convenience
node/5567031220,Můjobchod,50.0304138,14.5024799,convenience,shop=convenience
node/12374129632,Konzum,50.0311345,16.2214828,convenience,shop=convenience
node/13370536469,Coop Konzum,50.0313126,16.3718828,convenience,shop=convenience
node/1037634976,Coop Konzum,50.0314532,16.6079982,convenience,shop=convenience
node/12639072576,Můj obchod,50.0319078,15.8041828,convenience,shop=convenience
node/548433402,Tesco,50.0330563,14.5323425,convenience,shop=convenience
way/50054862,Coop,50.0341818,15.8050808,convenience,shop=convenience
node/842112156,Coop,50.0345761,16.5000657,convenience,shop=convenience
node/4011527885,Žabka,50.0346454,15.77386,convenience,shop=convenience
node/12181943103,Můj obchod - Potraviny Karlovina,50.0349669,15.7786155,convenience,shop=convenience
node/3120640922,Žabka,50.0352432,14.5926065,convenience,shop=convenience
node/9253464909,COOP Jednota,50.0354158,15.4126261,convenience,shop=convenience
node/11681567396,Žabka,50.0363929,15.7724222,convenience,shop=convenience
node/842112370,Coop Konzum,50.0365398,16.4983387,convenience,shop=convenience
way/55139268,Fresh Corner,50.0372254,14.489605,convenience,shop=convenience
node/2417706690,Coop,50.0373044,13.8805781,convenience,shop=convenience
node/2492723105,Konzum,50.0383375,16.4263154,convenience,shop=convenience
node/13287735979,Viva,50.0400409,14.5114137,convenience,shop=convenience
node/12917903579,Potraviny U Hurychů,50.0430691,15.7387906,convenience,shop=convenience
node/1955267920,COOP Jednota,50.0437304,17.5901158,convenience,shop=convenience
node/1251436874,Můjobchod,50.0444189,15.7572144,convenience,shop=convenience
node/12147979871,Žabka,50.044536,15.7537408,convenience,shop=convenience
node/1633676357,Konzum,50.0452279,16.4550259,convenience,shop=convenience
node/12644303903,Můj obchod - Potraviny U Kačenky,50.0452741,15.8121308,convenience,shop=convenience
node/5300825125,Hruška,50.0454875,17.4004116,convenience,shop=convenience
node/1719109114,Tesco Express,50.0468289,14.475444,convenience,shop=convenience
node/13291153092,Viva,50.0468313,15.7657651,convenience,shop=convenience
node/3923250944,DT Market,50.047058,14.3023777,convenience,shop=convenience
node/7138853385,MůjObchod Suchý Vršek,50.0472601,14.3445923,convenience,shop=convenience
node/12831401037,Bonveno,50.0474511,14.4456654,convenience,shop=convenience
way/110531614,Hruška,50.0474775,17.7451831,convenience,shop=convenience
node/5300829021,Hruška,50.0475033,17.398544,convenience,shop=convenience
node/5249453817,Potraviny U Marků,50.0477269,17.734192,convenience,shop=convenience
way/59584975,Stop Cafe,50.0491146,14.4098795,convenience,shop=convenience
node/11569518452,Potraviny U Josefa,50.0500663,15.7704703,convenience,shop=convenience
node/2624150126,COOP Jednota,50.0505017,15.214619,convenience,shop=convenience
node/1316628928,Žabka,50.0521311,14.454536,convenience,shop=convenience
node/13359854210,Coop,50.0539749,15.5225781,convenience,shop=convenience
node/13367171972,Můjobchod Potraviny Břehy,50.0544416,15.5795771,convenience,shop=convenience
node/1502930097,Tesco Express,50.0564549,14.4341139,convenience,shop=convenience
node/6066759121,Žabka,50.0566256,14.4025467,convenience,shop=convenience
node/8721239211,Konzum,50.0586708,16.3454564,convenience,shop=convenience
way/50169561,Hruška,50.0589816,15.8483221,convenience,shop=convenience
node/635614900,Žabka,50.0598449,14.4501258,convenience,shop=convenience
way/79594003,Můj obchod Potraviny Hrozenkovská,50.0599153,14.2934224,convenience,shop=convenience
node/5302038621,Hruška,50.0601334,17.3889443,convenience,shop=convenience
node/13115018577,Stop Cafe,50.0606393,12.9778058,convenience,shop=convenience
node/3720545902,Tesco Express,50.0612362,14.447452,convenience,shop=convenience
way/490370429,Fresh Corner,50.0614271,14.471403,convenience,shop=convenience
node/1119524960,Žabka,50.061468,14.3984132,convenience,shop=convenience
node/3742854333,Potraviny Lucky Star,50.0616358,14.5960843,convenience,shop=convenience
node/322967899,Tesco Express,50.0617709,14.58891,convenience,shop=convenience
node/1653416154,Žabka,50.0626754,14.4043724,convenience,shop=convenience
node/1768366921,Konzum,50.0639697,16.619242,convenience,shop=convenience
node/3391154821,Můj Obchod,50.0651978,14.4316118,convenience,shop=convenience
node/13002206134,Viva,50.0664133,14.309058,convenience,shop=convenience
node/3976247020,Tesco Express,50.0669012,14.4602429,convenience,shop=convenience
node/5462091125,Můj obchod,50.0670709,14.4963909,convenience,shop=convenience
node/11592253423,Žabka,50.0674175,14.4065815,convenience,shop=convenience
node/1117494425,Tesco Express,50.0678974,14.4174175,convenience,shop=convenience
node/4822226416,Můj obchod,50.0681843,14.4357912,convenience,shop=convenience
node/910429939,Žabka,50.0684969,14.3995349,convenience,shop=convenience
node/13287711447,Viva,50.0690265,14.3586146,convenience,shop=convenience
node/13287711428,Viva,50.069858,14.3606105,convenience,shop=convenience
node/4872012781,Žabka,50.0704742,14.3792147,convenience,shop=convenience
node/2202478217,Tesco Expres,50.0712909,14.4567225,convenience,shop=convenience
node/296772196,Můjobchod,50.0715647,14.4484522,convenience,shop=convenience
node/308088382,Můj Obchod,50.0724364,14.4430057,convenience,shop=convenience
node/4235144989,Hruška,50.072529,16.9321878,convenience,shop=convenience
node/6441492585,Hruška,50.0726613,17.309884,convenience,shop=convenience
node/444581357,Tesco Express,50.0726927,14.470917,convenience,shop=convenience
node/12638340136,Stop Cafe,50.072879,12.3612171,convenience,shop=convenience
node/3298049949,Žabka,50.0734995,14.415803,convenience,shop=convenience
node/863149454,Žabka,50.073551,14.4302111,convenience,shop=convenience
node/2479304168,Žabka,50.0745281,14.3917889,convenience,shop=convenience
node/1507171795,Žabka,50.0749158,14.42882,convenience,shop=convenience
node/10043525012,Viva,50.0756185,14.3130665,convenience,shop=convenience
node/3672393824,Můj obchod,50.0761294,14.4406923,convenience,shop=convenience
node/359887993,Tesco Expres,50.0762688,14.4317569,convenience,shop=convenience
node/1445699122,Tesco Express,50.0768121,14.4043554,convenience,shop=convenience
node/2409856200,Žabka,50.079012,14.4464327,convenience,shop=convenience
node/3530690943,Žabka,50.0793938,14.4152842,convenience,shop=convenience
node/842112183,Coop Konzum,50.0802281,16.506635,convenience,shop=convenience
way/227967819,Coop Konzum,50.0815095,16.3059843,convenience,shop=convenience
way/48862402,COOP Jednota,50.0830734,15.7644075,convenience,shop=convenience
node/9629371199,Žabka,50.0834324,14.4221568,convenience,shop=convenience
node/5279864743,Žabka,50.0839948,14.4286919,convenience,shop=convenience
node/32976941,Stop Cafe,50.0840034,12.3725668,convenience,shop=convenience
way/60909772,Coop Konzum,50.0842863,16.4618135,convenience,shop=convenience
node/3732787614,Můj obchod,50.0847622,14.3464714,convenience,shop=convenience
node/6343254227,Můj Obchod samoobsluha,50.0854653,14.1300271,convenience,shop=convenience
node/2796265427,Tesco Express,50.0855234,14.4540167,convenience,shop=convenience
node/4115817777,Žabka,50.0862078,14.3840649,convenience,shop=convenience
node/13504623115,Billa stop & shop,50.0868983,14.4835249,convenience,shop=convenience
node/2793568910,Žabka,50.0871489,14.4350079,convenience,shop=convenience
node/3229526530,Žabka,50.0872189,14.4551428,convenience,shop=convenience
node/12739637478,Żabka,50.0872242,14.4249356,convenience,shop=convenience
way/102762663,Stop Cafe,50.0877626,17.6938139,convenience,shop=convenience
node/3393811963,Żabka,50.0878479,14.3900583,convenience,shop=convenience
node/3393796272,Žabka,50.0884017,14.3982871,convenience,shop=convenience
node/472664694,Żabka,50.0884828,14.4187429,convenience,shop=convenience
node/3472753825,Žabka,50.088927,14.3467101,convenience,shop=convenience
way/673417374,COOP Jednota,50.0891474,15.8052817,convenience,shop=convenience
node/765048795,Tesco Express,50.0899862,14.4671817,convenience,shop=convenience
node/3688443006,Můj obchod,50.0905359,14.3450914,convenience,shop=convenience
node/2492660013,Coop Konzum,50.0906076,16.3804508,convenience,shop=convenience
node/3467265672,Žabka,50.0907269,14.423315,convenience,shop=convenience
way/199806088,Stop Cafe,50.0923747,12.4637409,convenience,shop=convenience
node/13115043353,Stop Cafe,50.0932745,12.8408663,convenience,shop=convenience
node/2261835806,Můj obchod,50.0936845,14.4555446,convenience,shop=convenience
node/13316887629,Coop Konzum,50.0937882,16.4421037,convenience,shop=convenience
node/296699910,COOP Jednota,50.0949948,13.7287132,convenience,shop=convenience
node/5882508786,Můjobchod,50.0951375,14.4570583,convenience,shop=convenience
node/2652186630,Žabka,50.0951726,14.3807949,convenience,shop=convenience
way/30545522,Stop Cafe,50.0967577,14.4778847,convenience,shop=convenience
node/10291511906,Coop Tuty,50.0971406,16.0927581,convenience,shop=convenience
way/30336574,Stop Cafe,50.0971614,14.4797785,convenience,shop=convenience
node/315672821,Tesco Expres,50.0972511,14.4057919,convenience,shop=convenience
node/10291511904,Můj obchod,50.0979635,16.0933504,convenience,shop=convenience
node/669212064,Żabka,50.099466,14.4290363,convenience,shop=convenience
way/199806087,Stop Cafe,50.1006072,12.3855626,convenience,shop=convenience
node/2150779033,Orlen,50.1006374,17.6723417,convenience,shop=convenience
way/111840793,COOP Jednota,50.1024099,13.7224839,convenience,shop=convenience
node/316827253,Žabka,50.1030919,14.4497022,convenience,shop=convenience
node/11173440689,COOP Jednota,50.1031451,13.7352386,convenience,shop=convenience
node/11173440690,COOP Jednota,50.1031482,13.725977,convenience,shop=convenience
node/6208659163,Stop Cafe,50.1035404,14.4849937,convenience,shop=convenience
way/10502510,Tesco Expres,50.1041647,14.3724543,convenience,shop=convenience
node/6237778880,Billa stop & shop,50.1047417,14.4814877,convenience,shop=convenience
node/11194731665,Můj obchod,50.1049046,13.7279215,convenience,shop=convenience
way/153836950,Stop Cafe,50.1050062,14.0699139,convenience,shop=convenience
way/153836957,Stop Cafe,50.1056243,14.0703519,convenience,shop=convenience
node/13316271166,Coop Konzum,50.1056592,16.2606457,convenience,shop=convenience
node/3405962793,COOP Jednota,50.1056935,13.7235777,convenience,shop=convenience
node/2047259061,Rynek,50.1061183,14.4858036,convenience,shop=convenience
node/11173440692,COOP Jednota,50.1063643,13.7186967,convenience,shop=convenience
node/1159601856,COOP Jednota,50.1064163,15.8932825,convenience,shop=convenience
node/2029571087,Tesco Express,50.1069428,14.4881332,convenience,shop=convenience
node/856563008,Žabka,50.107159,14.5791954,convenience,shop=convenience
node/12573866902,Coop,50.1075907,13.7174769,convenience,shop=convenience
node/6240534466,Můj obchod,50.1088496,14.4471341,convenience,shop=convenience
node/11385611646,COOP Jednota,50.1089767,13.5481834,convenience,shop=convenience
way/180860461,COOP Jednota,50.109667,15.9723387,convenience,shop=convenience
node/1292045749,Coop Konzum,50.1103676,16.5563026,convenience,shop=convenience
node/2673827240,Žabka,50.1116947,14.6838355,convenience,shop=convenience
node/11383557105,Viva Billa,50.1118685,14.4457793,convenience,shop=convenience
node/12639073278,Stop Cafe,50.1137967,17.3922841,convenience,shop=convenience
node/5126313928,Konzum,50.1148264,16.298437,convenience,shop=convenience
node/13317046552,Konzum Market,50.1165933,16.2925553,convenience,shop=convenience
node/9995299417,Žabka,50.1166736,14.6198372,convenience,shop=convenience
node/12600083649,Coop,50.1175955,14.0428124,convenience,shop=convenience
node/6930028759,Qanto,50.1182058,16.2906569,convenience,shop=convenience
way/539209383,Fresh Corner,50.1212192,14.4760714,convenience,shop=convenience
node/13609569262,Fresh Corner,50.1225632,14.5127102,convenience,shop=convenience
